id,license_groups,chapter,chapter_name,question,option1,option2,option3,option4,answer_index,answer,is_critical,source_page,has_original_image
475,B/C/D/E/FC,5,Báo hiệu đường bộ,Biển này có ý nghĩa như thế nào?,Chỉ dẫn chướng ngại vật phía trước để cảnh báo phía trước có sự cản trở lưu thông bình thường (nằm bên trong phần xe chạy hay ngay sát phần đường xe chạy) và chỉ dẫn hướng đi qua đó cần đặt biển.,"Chỉ dẫn hướng rẽ để nhắc người điều khiển phương tiện chuẩn bị đổi hướng đi khi sắp vào đường cong nguy hiểm, có bán kính cong nhỏ.",,,2,"Chỉ dẫn hướng rẽ để nhắc người điều khiển phương tiện chuẩn bị đổi hướng đi khi sắp vào đường cong nguy hiểm, có bán kính cong nhỏ.",False,127,False
476,B/C/D/E/FC,5,Báo hiệu đường bộ,Vạch mũi tên chỉ hướng trên mặt đường nào dưới đây cho phép xe chỉ được đi thẳng và rẽ phải?,Vạch 1.,Vạch 2 và vạch 3.,Vạch 3.,Vạch 1 và vạch 2.,3,Vạch 3.,False,128,True
477,B/C/D/E/FC,5,Báo hiệu đường bộ,Vạch kẻ đường nào dưới đây là vạch phân chia các làn xe cùng chiều?,Vạch 1.,Vạch 2.,Vạch 3.,Vạch 1 và vạch 2.,4,Vạch 1 và vạch 2.,False,128,False
478,B/C/D/E/FC,5,Báo hiệu đường bộ,"Vạch kẻ đường nào dưới đây là vạch phân chia hai chiều xe chạy (vạch tim đường), xe không được lấn làn, không được đè lên vạch?",Vạch 1.,Vạch 2.,Vạch 3.,Cả ba vạch.,2,Vạch 2.,False,128,False
479,B/C/D/E/FC,5,Báo hiệu đường bộ,Vạch kẻ đường nào dưới đây là vạch phân chia hai chiều xe chạy (vạch tim đường)?,Vạch 1.,Vạch 2.,Vạch 3.,Vạch 1 và vạch 3.,4,Vạch 1 và vạch 3.,False,129,False
480,B/C/D/E/FC,5,Báo hiệu đường bộ,Các vạch dưới đây có tác dụng như thế nào?,Phân chia hai chiều xe chạy ngược chiều nhau.,Phân chia các làn xe chạy cùng chiều nhau.,,,1,Phân chia hai chiều xe chạy ngược chiều nhau.,False,129,False
481,B/C/D/E/FC,5,Báo hiệu đường bộ,Các vạch dưới đây có tác dụng như thế nào?,Phân chia hai chiều xe chạy ngược chiều nhau.,Phân chia các làn xe chạy cùng chiều nhau.,,,2,Phân chia các làn xe chạy cùng chiều nhau.,False,129,False
482,B/C/D/E/FC,5,Báo hiệu đường bộ,Khi gặp vạch kẻ đường nào các xe được phép đè vạch?,Vạch 1.,Vạch 2.,Vạch 3.,Vạch 1 và vạch 3.,4,Vạch 1 và vạch 3.,False,129,False
483,B/C/D/E/FC,5,Báo hiệu đường bộ,Vạch dưới đây có tác dụng như thế nào?,Để xác định làn đường.,Báo hiệu người lái xe chỉ được phép đi thẳng.,Dùng để xác định khoảng cách giữa các phương tiện trên đường.,,3,Dùng để xác định khoảng cách giữa các phương tiện trên đường.,False,130,False
484,B/C/D/E/FC,5,Báo hiệu đường bộ,Vạch dưới đây có ý nghĩa như thế nào?,Báo cho người điều khiển không được dừng phương tiện trong phạm vi phần mặt đường có bố trí vạch để tránh ùn tắc giao thông.,Báo hiệu sắp đến chỗ có bố trí vạch đi bộ qua đường.,Dùng để xác định khoảng cách giữa các phương tiện trên đường.,,2,Báo hiệu sắp đến chỗ có bố trí vạch đi bộ qua đường.,False,130,False
485,B/C/D/E/FC,5,Báo hiệu đường bộ,Vạch dưới đây có ý nghĩa như thế nào?,Vị trí dừng xe của các phương tiện vận tải hành khách công cộng.,Báo cho người điều khiển được dừng phương tiện trong phạm vi phần mặt đường có bố trí vạch để tránh ùn tắc giao thông.,Dùng để xác định vị trí giữa các phương tiện trên đường. TÌNH HUỐNG GIAO THÔNG,,1,Vị trí dừng xe của các phương tiện vận tải hành khách công cộng.,False,130,False
486,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,"Theo hướng mũi tên, xe nào chấp hành đúng quy tắc giao thông?","Xe khách, xe tải, xe mô tô.","Xe tải, xe mô tô.",Chỉ xe con.,,3,Chỉ xe con.,False,131,True
487,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,"Theo hướng mũi tên, thứ tự các xe đi như thế nào là đúng quy tắc giao thông?","Xe tải, xe khách, xe con, xe mô tô.","Xe tải, xe mô tô, xe khách, xe con.","Xe khách, xe tải, xe con, xe mô tô.","Xe mô tô, xe khách, xe tải, xe con.",2,"Xe tải, xe mô tô, xe khách, xe con.",False,131,True
488,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,"Theo hướng mũi tên, thứ tự các xe đi như thế nào là đúng quy tắc giao thông?","Xe công an đi làm nhiệm vụ khẩn cấp, xe con, xe tải, xe khách.","Xe công an đi làm nhiệm vụ khẩn cấp, xe khách, xe con, xe tải.","Xe công an đi làm nhiệm vụ khẩn cấp, xe tải, xe khách, xe con.","Xe con, xe công an đi làm nhiệm vụ khẩn cấp, xe tải, xe khách.",1,"Xe công an đi làm nhiệm vụ khẩn cấp, xe con, xe tải, xe khách.",False,132,True
489,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,"Theo hướng mũi tên, thứ tự các xe đi như thế nào là đúng quy tắc giao thông?","Xe tải, xe công an đi làm nhiệm vụ khẩn cấp, xe khách, xe con.","Xe công an đi làm nhiệm vụ khẩn cấp, xe khách, xe con, xe tải.","Xe công an đi làm nhiệm vụ khẩn cấp, xe con, xe tải, xe khách.","Xe công an đi làm nhiệm vụ khẩn cấp, xe tải, xe khách, xe con.",4,"Xe công an đi làm nhiệm vụ khẩn cấp, xe tải, xe khách, xe con.",False,132,True
490,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,"Theo hướng mũi tên, thứ tự các xe đi như thế nào là đúng quy tắc giao thông?","Xe tải, xe con, xe mô tô.","Xe con, xe tải, xe mô tô.","Xe mô tô, xe con, xe tải.","Xe con, xe mô tô, xe tải.",3,"Xe mô tô, xe con, xe tải.",False,133,True
491,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Xe nào phải nhường đường trong trường hợp này?,Xe con.,Xe tải.,,,1,Xe con.,False,133,True
492,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Trường hợp này xe nào được quyền đi trước?,Xe mô tô.,Xe con.,,,2,Xe con.,False,134,True
493,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Thứ tự các xe đi như thế nào là đúng quy tắc giao thông?,"Xe con (A), xe cứu thương đi làm nhiệm vụ cấp cứu, xe con (B).","Xe cứu thương đi làm nhiệm vụ cấp cứu, xe con (B), xe con (A).","Xe con (B), xe con (A), xe cứu thương đi làm nhiệm vụ cấp cứu.",,1,"Xe con (A), xe cứu thương đi làm nhiệm vụ cấp cứu, xe con (B).",False,134,True
494,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Thứ tự các xe đi như thế nào là đúng quy tắc giao thông?,"Xe cứu thương đi làm nhiệm vụ cấp cứu, xe chữa cháy đi làm nhiệm vụ chữa cháy, xe con.","Xe chữa cháy đi làm nhiệm vụ chữa cháy, xe cứu thương đi làm nhiệm vụ cấp cứu, xe con.","Xe cứu thương đi làm nhiệm vụ cấp cứu, xe con, xe chữa cháy đi làm nhiệm vụ chữa cháy.",,2,"Xe chữa cháy đi làm nhiệm vụ chữa cháy, xe cứu thương đi làm nhiệm vụ cấp cứu, xe con.",False,135,True
495,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Xe nào được quyền đi trước trong trường hợp này?,Xe mô tô.,Xe cứu thương đi làm nhiệm vụ cấp cứu.,,,2,Xe cứu thương đi làm nhiệm vụ cấp cứu.,False,135,True
496,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,"Theo hướng mũi tên, xe nào phải nhường đường đi cuối cùng qua nơi giao nhau này?",Xe khách.,Xe tải.,Xe con.,,1,Xe khách.,False,136,True
497,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,"Theo hướng mũi tên, xe nào phải nhường đường là đúng quy tắc giao thông?",Xe con.,Xe tải.,,,1,Xe con.,False,136,True
498,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Xe nào được quyền đi trước trong trường hợp này?,Xe công an đi làm nhiệm vụ khẩn cấp.,Xe chữa cháy đi làm nhiệm vụ chữa cháy.,,,2,Xe chữa cháy đi làm nhiệm vụ chữa cháy.,False,137,True
499,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,"Theo tín hiệu đèn, xe nào được phép đi?",Xe con và xe khách.,Xe mô tô.,,,1,Xe con và xe khách.,False,137,True
500,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,"Theo tín hiệu đèn, xe nào đi là đúng quy tắc giao thông?","Xe khách, xe mô tô.","Xe con, xe tải.","Xe tải, xe mô tô.",,2,"Xe con, xe tải.",False,138,True
501,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Trong trường hợp này xe nào được quyền đi trước?,Xe công an đi làm nhiệm vụ khẩn cấp.,Xe quân sự đi làm nhiệm vụ khẩn cấp.,,,2,Xe quân sự đi làm nhiệm vụ khẩn cấp.,False,138,True
502,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,"Theo tín hiệu đèn, xe tải đi theo hướng nào là đúng quy tắc giao thông?","Hướng 2, 3, 4.",Chỉ hướng 1.,Hướng 1 và 2.,Hướng 3 và 4.,2,Chỉ hướng 1.,False,139,False
503,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,"Các xe đi theo hướng mũi tên, những xe nào vi phạm quy tắc giao thông?","Xe khách, xe tải, xe mô tô.","Xe tải, xe con, xe mô tô.","Xe khách, xe con, xe mô tô.",,1,"Xe khách, xe tải, xe mô tô.",False,139,True
504,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,"Theo hướng mũi tên, thứ tự các xe đi như thế nào là đúng quy tắc giao thông?","Xe khách, xe tải, xe mô tô, xe con.","Xe con, xe khách, xe tải, xe mô tô.","Xe mô tô, xe tải, xe khách, xe con.","Xe mô tô, xe tải, xe con, xe khách.",3,"Xe mô tô, xe tải, xe khách, xe con.",False,140,True
505,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Trong trường hợp này xe nào đỗ vi phạm quy tắc giao thông?,Xe tải.,Xe con và mô tô.,Cả ba xe.,Xe con và xe tải.,1,Xe tải.,False,140,True
506,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,"Theo hướng mũi tên, xe nào được quyền đi trước?",Xe tải.,Xe con (B).,Xe con (A).,,2,Xe con (B).,False,141,True
507,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,"Theo hướng mũi tên, những hướng nào xe gắn máy được phép đi?",Cả ba hướng.,Chỉ hướng 1 và 3.,Chỉ hướng 1.,,1,Cả ba hướng.,False,141,True
508,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Xe nào đỗ vi phạm quy tắc giao thông?,Cả hai xe.,Không xe nào vi phạm.,Chỉ xe mô tô vi phạm.,Chỉ xe tải vi phạm.,1,Cả hai xe.,False,142,True
509,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Xe nào đỗ vi phạm quy tắc giao thông?,Chỉ xe mô tô.,Chỉ xe tải.,Cả ba xe.,Chỉ xe mô tô và xe tải.,3,Cả ba xe.,False,142,True
510,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Xe tải kéo xe mô tô ba bánh như hình này có đúng quy tắc giao thông không?,Đúng.,Không đúng.,,,2,Không đúng.,False,143,False
511,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,"Theo hướng mũi tên, hướng nào xe không được phép đi?",Hướng 2 và 5.,Chỉ hướng 1.,,,2,Chỉ hướng 1.,False,143,True
512,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,"Theo hướng mũi tên, những hướng nào xe ô tô không được phép đi?",Hướng 1 và 2.,Hướng 3.,Hướng 1 và 4.,Hướng 2 và 3.,2,Hướng 3.,False,144,True
513,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Xe nào vượt đúng quy tắc giao thông?,Cả hai xe đều đúng.,Xe con.,Xe khách.,,1,Cả hai xe đều đúng.,False,144,True
514,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,"Theo hướng mũi tên, gặp biển hướng đi phải theo đặt trước ngã tư, những hướng nào xe được phép đi?",Hướng 2 và 3.,"Hướng 1, 2 và 3.",Hướng 1 và 3.,,1,Hướng 2 và 3.,False,145,True
515,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Xe kéo nhau như hình này có vi phạm quy tắc giao thông không?,Không.,Vi phạm.,,,2,Vi phạm.,False,145,False
516,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Xe nào phải nhường đường trong trường hợp này?,Xe khách.,Xe tải.,,,1,Xe khách.,False,146,True
517,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Xe nào được quyền đi trước trong trường hợp này?,Xe con.,Xe mô tô.,,,2,Xe mô tô.,False,146,True
518,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Xe kéo nhau trong trường hợp này đúng quy định không?,Không đúng.,Đúng.,,,1,Không đúng.,False,147,False
519,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,"Theo hướng mũi tên, những hướng nào xe ô tô con được phép đi?",Hướng 1.,"Hướng 1, 3 và 4.","Hướng 2, 3 và 4.",Cả bốn hướng.,2,"Hướng 1, 3 và 4.",False,147,True
520,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,"Theo hướng mũi tên, thứ tự các xe đi như thế nào là đúng quy tắc giao thông?","Xe con (A), xe mô tô, xe con (B), xe đạp.","Xe con (B), xe đạp, xe mô tô, xe con (A).","Xe con (A), xe con (B), xe mô tô + xe đạp.","Xe mô tô + xe đạp, xe con (A), xe con (B).",4,"Xe mô tô + xe đạp, xe con (A), xe con (B).",False,148,True
521,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,"Theo hướng mũi tên, những hướng nào xe tải được phép đi?",Chỉ hướng 1.,"Hướng 1, 3 và 4.","Hướng 1, 2 và 3.",Cả bốn hướng.,1,Chỉ hướng 1.,False,148,True
522,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Những hướng nào xe tải được phép đi?,Cả ba hướng.,Hướng 2 và 3.,,,2,Hướng 2 và 3.,False,149,False
523,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Những hướng nào xe ô tô tải được phép đi?,Chỉ hướng 1.,Hướng 1 và 4.,Hướng 1 và 5.,"Hướng 1, 4 và 5.",3,Hướng 1 và 5.,False,149,False
524,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Những hướng nào xe ô tô tải được phép đi?,Cả bốn hướng.,Trừ hướng 2.,"Hướng 2, 3 và 4.",Trừ hướng 4.,2,Trừ hướng 2.,False,150,False
525,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Xe nào được quyền đi trước trong trường hợp này?,Xe mô tô.,Xe con.,,,1,Xe mô tô.,False,150,True
526,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Xe ô tô con đi theo chiều mũi tên có vi phạm quy tắc giao thông không?,Không vi phạm.,Vi phạm.,,,2,Vi phạm.,False,151,True
527,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Xe nào vi phạm quy tắc giao thông?,Xe khách.,Xe mô tô.,Xe con.,Xe con và xe mô tô.,3,Xe con.,False,151,True
528,B/C/D/E/FC,6,Giải thế sa hình và kỹ năng xử lý tình huống giao thông,Các xe đi như thế nào là đúng quy tắc giao thông?,Các xe ở phía tay phải và tay trái của người điều khiển được phép đi thẳng.,Cho phép các xe ở mọi hướng được phép rẽ phải.,"Tất cả các xe phải dừng lại trước ngã tư, trừ những xe đã ở trong ngã tư được phép tiếp tục đi.",,3,"Tất cả các xe phải dừng lại trước ngã tư, trừ những xe đã ở trong ngã tư được phép tiếp tục đi.",False,152,False
